0.036578,0.0053932,0.0020429,-0.070878,0.013267,0.012107,0.027137,2.022e-05,0.023838,0.010592,-2.312e-05,-0.024822,-0.039944,0.0083228,-0.028449,-0.055902,-0.12191,-8.4431e-06,0.014341,-0.0037149,0.0084731,0.0097875,-0.012236,-0.042109,-0.01569,-0.0063416,-0.010637,0.006097,0.013656,-0.047568,0.015395,-0.041183,0.0084202,0.01076,0.014652,-0.020122,-0.0032432,0.012444,0.0020262,0.00090727,-0.0067591,-0.050633,-0.026981,-0.055095,-0.0019392,-0.047542,0.010084,0.0073472,-0.078466,0.011555,-0.021595,-0.0071768,0.0082332,0.016954,-0.0016985,0.0042909,0.0036439,-0.11136,0.0097808,-0.020774,0.012167,-0.050583,0.010397,-0.0071829,0.019883,0.020577,-0.00040368,0.016586,0.0031221,0.01101,0.0046036,-0.047128,-0.017348,-0.068026,-0.051036,-0.0025719,0.0016206,0.019296,-0.044871,0.010368,0.0019488,-0.0082532,0.0048711,0.0061444,0.002184,-0.020501,0.0092717,-0.064265,0.013515,-0.05566,-0.02464,0.022367,-0.0013636,0.028333,0.012897,-0.037,0.017889,-0.060773,-0.049039,-0.077534,0.0097256,-0.0041205,0.01255,0.018424,-0.022659,0.014401,0.0083819,-0.031514,-0.025861,-0.016561,-0.0039387,-0.018868,-0.00085583,0.0052135,0.0057391,-0.031896,0.0043332,-0.042351,-0.064444,0.0077025,-0.082411,0.0079501,0.016035,0.0057172,0.005414,-0.0058687,-0.031376,0.0066572,0.0059706,0.01158,-0.057169,0.0075404,0.0088568,-0.056051,-0.053223,0.010429,0.011377,-0.010718,-0.030889,0.0035197,-0.060912,-0.068746,0.0057783,-0.019429,0.0083942,0.0052573,-0.047933,-0.044087,-0.024859,-0.05485,-0.0015948,0.0087153,0.011512,-0.044123,-0.045237,0.0086964,0.0026968,-0.0072108,0.0039566,-0.10182,0.0092749,-0.014172,-0.0038452,0.010429,0.012246,0.003862,-0.017478,0.0080504,-0.041873,0.015359,-0.0025942,0.019614,-0.0019403,-0.039517,0.00013676,-0.057094,0.00064944,0.0024138,0.018214,0.021033,0.0013297,0.0076718,0.0043593,0.0083084,-0.051218,0.0062378,-0.0011271,0.013503,-0.047858,0.014326,-0.027024,-0.025188,-0.0060987,-0.0073961,-0.00023551,0.0095174,-0.014568,0.0097284,-0.031569,-0.00035537,0.013602,0.0085073,-0.03132,0.0234,0.00069043,0.0067971,0.0053866,-0.0095778,-0.0013742,0.019443,-0.033641,0.0033564,0.00060897,0.012169,0.01572,-0.0051967,0.0022372,-0.012656,0.00027075,0.011995,-0.02078,0.00063173,-0.050231,0.0028415,0.020418,-0.012829,0.0069548,0.0091018,-0.012619,0.011062,0.020016,0.0063374,0.0097759,-0.061279,-0.042754,0.0011419,-0.026621,0.0080809,0.0076892,0.0026585,-0.083822,0.0092504,-0.023342,-0.029811,-0.086492,0.014538,0.0051225,-0.034483,-0.049181,0.0011206,-0.039526,0.011795,0.012988,0.0014477,0.010149,0.0028189,0.0070326,0.016851,0.016948,0.00066811,0.012619,-0.028745,-0.047424,0.0042228,0.0020315,-6.7139e-05,0.03111,0.0023041,0.013366,-0.054406,0.012919,-0.028693,-0.033836,0.0018022,-0.073123,0.00030192,0.010044,-0.00026172,-0.0035985,-0.053694,-0.00049153,-0.036397,-0.0063661,-0.013052,-0.078817,-0.0081186,0.0089041,0.021344,-0.00058049,0.0075466,0.012519,0.0017644,-0.058889,-0.015497,0.013221,0.019331,0.015292,0.011145,-0.021916,-0.0094736,0.018558,0.00094577,-0.099922,0.0068523,-0.0035547,-0.078627,0.0059228,0.011007,-0.070505,0.012497,0.0074814,-0.040425,0.0032637,-0.082869,0.015006,-0.063802,0.012964,-0.0092211,-0.0017304,-0.046279,0.01183,0.0071666,-0.0087489,0.00098243,0.00091842,-0.020015,-0.05434,0.009258,0.00093224,-0.055628,0.0060268,-0.036825,-0.030319,0.0085342,-0.0040789,-0.042449,0.0082432,0.0044175,0.003271,-0.00075677,0.015305,0.0015441,0.0019023,0.01449,-0.019707,-0.054863,0.0023003,-0.00058651,0.007233,-0.0035927,-0.066166,0.011166,-0.006381,0.024504,0.0083694,0.01747,-0.10949,0.0093556,0.015438,0.021683,0.0028498,-0.069659,0.0045151,0.002425,-0.043163,-0.069862,-0.042178,0.0050988,-0.021104,-0.061848,0.0063032,0.01579,0.012622,-0.0013609,-0.073641,0.0048975,0.014565,-0.098681,-0.022002,0.0015043,-0.06405,0.013738,-0.04716,0.0047037,0.0065622,0.031059,-0.00334,-0.026413,-0.026392,-0.047501,-0.022663,-0.036422,-0.0095489,0.016908,0.0059294,0.009672,-0.054215,0.0048515,-0.00099946,0.0068305,-0.0001661,0.0062188,0.0024849,0.0037602,0.0085068,0.00089073,0.0049084,-0.014332,-0.020235,0.01044,-0.057312,-0.029518,-0.044438,0.0072043,0.0041884,-0.074127,0.0060297,0.004197,0.0089172,-0.060365,-0.0077797,0.010315,0.0031625,-0.03003,-0.058091,-0.0361,-0.078673,-0.0071484,0.0070465,0.0080801,-0.04961,-0.064432,0.021231,-0.00018253,0.0072436,0.023395,-0.040444,0.0052284,-0.021698,0.015604,0.018985,0.0018147,0.015706,0.021159,0.013886,0.011424,-0.016577,0.015673,0.01852,0.014452,0.01617,-0.027216,-0.019467,0.0061934,0.0031259,-0.031909,-0.061329,0.016018,-0.056903,-0.048688,-0.06538,-0.00039688,0.0071199,-0.016836,0.0032227,0.0029339,0.00080771,-0.003365,0.017951,0.020258,-0.002884,0.0043064,-0.025613,-0.0034726,-0.0045058,-0.086347,0.012002,-0.028486,-0.03277,0.010449,0.015256,0.0060107,0.0094048,-0.038741,-0.065558,0.013607,0.0065865,-0.028803,0.0026626,0.022095,0.01519,0.0066182,-0.0046672,-0.048201,0.02494,0.014085,0.0072152,-0.073268,-0.018293,-0.049589,0.017868,0.0034017,0.013338,-0.00060302,0.0017506,-0.0391,-0.0086929,0.01686,-0.03164,-0.089481,0.011655,-0.034766,-0.054191,0.015284,-0.0019559,-0.0407,-0.049949,-0.086298,-0.057079,0.0090266,0.018869,0.0098954,-6.5703e-05,0.011998,-0.058405,0.0067498,-0.021327,-0.019772,0.010944,0.019024,-0.04103,0.012064,-0.019026,-0.05637,-0.016332,0.016526,-0.026779,0.010501,0.012663,0.012177,-0.093722,0.0031661,-0.025486,-0.050644,0.0054175,0.018983,-0.024885,0.0093876,-0.039822,0.0045389,-0.032128,-0.044737,-0.05958,-0.082417,-0.088054,-0.019191,-0.030675,-0.029671,-0.026569,-0.0068825,-0.085744,-0.0088553,0.016517,-0.002477,0.016581,0.014837,-0.052214,-0.027047,-0.033894,-0.048893,-0.026665,0.010535,0.01129,-0.084912,0.016436,0.010033,0.0032459,0.0065621,-0.075249,0.0062385,0.005053,0.0069465,-0.056438,-0.033926,-0.00091127,0.0080476,0.0044261,0.0052836,0.0026727,-0.0016905,0.012664,0.0049826,0.014217,-0.046423,-0.0057722,-0.067958,0.0068901,0.01194,0.01573,0.0050246,0.003101,0.0045769,0.014429,-0.074416,-0.015245,-0.041039,-0.063111,0.020423,0.0078808,0.0012582,0.0065723,0.013929,-0.00093497,-7.728e-05,-0.084163,-0.0044592,0.016866,-0.039906,-0.026797,-0.061936,-0.00071321,-0.090025,0.013777,-0.033727,-0.043343,0.0048592,0.0026109,0.010335,0.0020459,-0.07934,0.016146,0.0065853,-0.0053487,0.0062688,-0.07673,0.0045172,-0.0055134,0.00032052,-0.01613,-0.0063457,0.021782,0.011774,0.008166,0.00501,-0.017334,0.020899,0.0086324,-0.036942,0.0049688,-0.01902,-0.044076,0.0053558,-0.015591,0.0070531,0.0050915,0.0070078,-0.073195,0.02117,0.0075802,0.001367,0.0069797,0.016302,-0.084811,-0.05776,-0.035033,0.0016633,0.0094246,-0.061184,-0.045347,0.010337,-0.072804,-0.023901,0.0073771,0.010987,-0.022736,-0.081485,0.01445,-0.020511,0.0081803,0.006818,0.0049082,0.011366,0.00040792,0.0078602,0.019037,-0.066928,0.014208,-0.041714,-0.044592,0.0041089,0.0011584,0.014134,0.0070195,0.028065,-0.00088223,0.0093259,-0.014025,-0.0021473,0.015443,0.0093431,0.025171,-0.054828,-0.04663,0.0077277,0.0090446,-0.029492,-0.042579,0.0021128,0.019004,0.0084411,-0.044418,0.00052586,-0.062131,-0.038202,-0.034217,-0.048882,0.0018925,-0.012588,-0.004735,-0.049072,-0.0017565,0.0053025,-0.029299,-0.075651,-0.023197,-0.048563,-0.057053,-0.00036066,0.001242,0.020292,-0.018412,-0.075465,-0.010558,-0.00031523,-0.080635,-0.030095,0.0067183,0.0034892,-0.076928,-0.0058515,0.012312,0.0014136,-0.040025,0.013639,-0.025588,0.011585,-0.0081433,-0.072897,0.002085,0.0039233,0.0070979,0.011243,-0.024758,-0.0086511,0.015338,0.015159,-0.033291,0.0061621,-0.028921,0.0040491,0.0077025,0.0029448,-0.045123,0.0091193,0.007201,-0.0023836,0.013261,0.0021392,-0.072958,-0.062849,0.013583,-0.026279,0.0051347,-0.085962,6.5761e-05,0.0035139,0.0080546,-0.036098,-0.08049,0.0086896,0.010011,-0.039676,0.013389,0.00088672,-0.0086803,-0.052757,0.0079338,0.011221,0.029672,-0.023822,0.010723,-0.046819,0.013272,-0.0076078,0.0059301,-0.090702,0.010571,-0.053543,0.023475,0.023261,-2.2972e-05,0.018979,-0.0026452,0.0037728,0.0085862,0.0069741,0.012791,-0.056183,0.012939,-0.015278,0.010651,0.014519,0.0010857,0.010528,0.0092415,-0.0017666,-0.048414,0.0087605,-0.041605,-0.0032535,0.0099726,0.0089473,0.0084812,-0.05729,-0.043846,-0.0092543,0.021874,-0.079037,-0.046004,-0.050578,-0.022133,0.0072808,-0.0034351,-0.019804,0.0070634,-0.03313,-0.0060343,0.0034305,0.011206,0.025302,-0.04537,-0.094962,-0.011455,-0.043977,0.025258,-0.049373,0.0097935,0.020373,-0.013694,0.01766,-0.05319,-0.038266,0.012552,0.012676,-0.029442,0.0050756,-0.055384,0.021443,-0.043502,-0.06216,-0.062818,0.012853,-0.051096,0.0081611,-0.090676,0.016672,0.011552,-0.056347,0.019121,-0.072165,0.013852,0.011378,-0.0013596,0.0065921,0.0058328,-0.038655,0.0062497,0.01661,0.0033974,0.011989,-0.0018081,-0.080209,0.0069213,-0.034987,-0.043619,-0.053757,-0.041847,-0.037209,0.0040883,-0.053747,0.019197,0.0056133,-0.045875,0.0047915,0.0042735,0.0081858,0.0089169,-0.0050525,0.0080604,0.0053229,-0.055095,0.015039,0.0063422,-0.037468,-0.035495,0.014359,0.012334,-0.057431,0.0089209,-0.015504,-0.0011485,-0.043968,-0.062539,0.013435,0.020251,0.0048135,0.0016416,-0.021221,0.0072053,0.013555,-0.08058,0.0029071,-0.021383,0.010735,0.0084592,-0.0013931,-0.011535,0.0028996,-0.054688,-0.010157,-0.097743,-0.042549,0.016186,-0.012644,-0.012223,0.017258,0.0056089,-0.06512,-0.027749,0.01448,0.001159,0.0079063,-0.012268,0.0059137,-0.019483,-0.039374,-0.023371,0.032988,-0.0034709,0.023678,0.0057886,-0.019424,0.024509,-0.034772,-0.057808,-0.037962,-0.067518,0.0082355,0.0061356,0.0069295,-0.061663,-0.083546,0.06061,0.011856,0.014886,0.0064672,0.0083036,-0.0020809,-0.08011,0.012657,0.0066422,-0.049134,0.017386,-0.089358,0.0076235,-0.016459,0.0059395,-0.019899,0.0063556,0.0061292,0.0040519,-0.0093321,-0.052444,0.017775,0.0064753,0.012174,-0.0055953,-0.065473,-0.069215,0.01094,-0.016513,-0.035621,-0.02398,-0.0040863,-0.01266,0.0077501,0.0079807,-0.055141,-0.027124,-0.053657,0.0010784,0.010762,0.0047998,-0.0010262,-0.047344,0.0070119,0.015174,0.013005,0.016904,-0.020411,0.0094849,-0.0391,0.013051,-0.0090249,0.018754,-0.042535,-0.0042221,0.002215,-0.051658,0.0077797,-0.014181,-0.074983,-0.10654,0.0056541,0.0060238,-0.03265,-0.02373,0.012118,-0.042602,0.011008,-0.048915,0.0041988,-0.00067852,0.015469,-0.054262,0.0099748,0.0020618,-0.032679,0.0086237,0.0067472,0.0010078,-0.011877,0.0027619,0.0034647,-0.0082901,0.0086747,0.015419,-0.083227,0.01384,-0.05961,-0.029778,0.0097379,0.014485,-0.05173,0.012757,0.00828,0.010967,0.0064338,0.0083574,0.0066987,0.00047396,0.00068174,0.015447,0.011406,0.013469,0.0036113,-0.035872,0.011616,0.0049297,-0.0047345,-0.0019439,0.0076774,-0.046877,0.0014221,-0.051166,0.011843,-0.070495,0.0074904,-0.012752,0.0094313,-0.051077,0.0042318,0.0056312,0.0057313,0.0073717,-0.029408,-0.032773,0.0014552,-0.00047868,-0.039535,-0.049691,-0.020908,-0.056031,0.0033533,0.011906,0.00053951,-0.083459,-0.072221,0.011842,0.0074452,0.013182,0.021249,-0.01466,-0.060172,0.0019715,0.013502,-0.021199,-0.0046964,0.024005,-0.0094023,0.014145,-0.00020336,-0.10219,0.0050631,0.010768,0.0072103,-0.091708,-0.0098915,-0.01997,0.0090314,0.0024583,0.0021742,0.00041571,-0.028625,-0.053751,0.0093739,-0.021644,-0.016507,0.021057,0.0058288,-0.047048,0.0097627,0.012876,0.011592,-0.03009,-0.018684,0.0068402,0.022066,0.0051795,0.0072069,0.020709,-0.026425,0.017008,0.008959,0.029819,0.0023217,0.0048261,-0.0028965,-0.0044075,-0.0063084,-0.069476,0.013512,-0.057412,-0.063998,-0.026519,0.026803,-0.0082626,0.0053231,-0.042749,-0.10802,0.015415,0.013231,0.0098923,0.0025143,-0.041806,-0.055789,-0.0072661,0.014618,0.014274,0.0030521,0.0088954,0.0075194,-0.0055062,-0.070936,-0.0041641,0.0094475,0.0024197,-0.0006844,0.031349,0.022718,-0.039581,-0.015598,0.006655,0.0058035,-0.00029528,-0.007811,-0.0070998,-0.043304,0.01265,0.0037115,-0.036878,-0.021076,0.0093401,0.0071305,0.0050191,0.018986,0.014859,0.0080488,0.0034429,0.0041369
